order_id,order_date,year,month,region,state,customer_id,customer_age,customer_income,customer_segment,product_category,sales_channel,payment_method,unit_price,quantity,discount_rate,shipping_cost,sales_amount,profit,profit_margin,customer_rating,return_flag,delivery_days,marketing_spend,ad_clicks,website_visits,employee_id
147,2023-04-08,2023,4,South,GA,117334,35,51920.72,Family,Electronics,In Store,Credit Card,201.38,1,0.279,2.1,147.29,30.43,0.207,5.0,0,0,69.24,14,27,1137
148,2025-08-20,2025,8,South,NC,127932,44,47427.27,Retiree,Beauty,Mobile App,Debit Card,34.58,5,0.1,8.9,164.51,64.8,0.394,3.3,0,2,8.27,1,13,1146
149,2024-04-30,2024,4,Northeast,CT,126228,35,37490.99,Business,Sports,Mobile App,Debit Card,162.42,4,0.228,7.28,508.83,96.72,0.19,4.3,0,9,64.56,8,20,1029
150,2024-07-30,2024,7,Midwest,MI,109404,42,15000.0,Family,Sports,In Store,Credit Card,78.51,3,0.088,4.04,218.84,37.21,0.17,4.4,0,0,86.01,8,21,1045
151,2025-12-09,2025,12,West,OR,125883,37,42745.26,Retiree,Books,In Store,Credit Card,49.11,4,0.024,0.89,192.62,65.78,0.342,5.0,0,0,51.53,7,22,1008
152,2025-11-02,2025,11,Midwest,WI,118002,36,58599.84,Young Professional,Sports,Online,Debit Card,57.58,5,0.069,17.32,285.35,106.99,0.375,3.5,0,4,82.73,8,18,1140
153,2024-06-17,2024,6,Northeast,CT,124295,52,20125.46,Young Professional,Sports,Mobile App,Credit Card,150.15,3,0.128,1.5,394.29,107.26,0.272,5.0,0,4,10.93,2,21,1088
154,2025-11-02,2025,11,South,NC,110181,43,36408.0,Retiree,Electronics,In Store,PayPal,334.91,4,0.087,0.52,1223.61,276.88,0.226,,0,0,134.12,13,37,1067
155,2024-01-17,2024,1,West,CA,114327,18,32513.51,Business,Beauty,Third Party,PayPal,47.3,2,0.163,2.62,81.8,19.17,0.234,3.2,0,8,44.81,5,25,1026
156,2025-05-16,2025,5,Midwest,IL,122904,39,58097.83,Business,Groceries,In Store,Credit Card,73.1,4,0.142,1.2,252.08,76.55,0.304,,0,0,41.87,3,16,1037
157,2025-11-17,2025,11,South,VA,115339,41,87654.25,Retiree,Beauty,Online,PayPal,34.73,3,0.341,11.27,79.93,29.89,0.374,5.0,0,5,32.19,4,14,1078
158,2021-04-21,2021,4,South,TX,129456,23,38840.83,Family,Furniture,Online,Debit Card,429.53,1,0.273,6.32,318.59,67.03,0.21,4.4,0,3,17.19,2,13,1024
159,2024-05-17,2024,5,Midwest,MN,125924,37,83230.82,Family,Clothing,Online,Credit Card,56.48,1,0.047,18.78,72.61,28.04,0.386,3.9,0,5,65.03,9,30,1118
160,2021-05-06,2021,5,South,TX,125570,49,26383.79,Retiree,Electronics,In Store,Debit Card,332.2,5,0.103,0.0,1489.92,405.61,0.272,4.7,0,0,22.09,2,10,1034
161,2025-04-11,2025,4,Midwest,OH,111806,21,46274.81,Family,Books,Online,Cash,25.96,6,0.339,15.3,118.26,28.29,0.239,3.3,0,10,79.76,11,29,1047
162,2023-06-11,2023,6,South,GA,125697,34,116500.62,Retiree,Electronics,In Store,Debit Card,183.09,8,0.424,0.28,843.96,209.04,0.248,2.3,0,0,113.55,10,29,1025
163,2023-11-10,2023,11,South,NC,112022,20,79894.74,Young Professional,Books,Mobile App,Gift Card,9.99,2,0.261,9.2,23.97,9.91,0.414,3.4,0,2,18.87,4,14,1048
164,2023-02-17,2023,2,South,VA,106296,63,58208.48,Family,Electronics,In Store,Credit Card,268.5,4,0.017,0.0,1055.74,252.08,0.239,,0,0,68.81,7,22,1083
165,2025-11-09,2025,11,Northeast,NY,106613,32,70434.55,Young Professional,Electronics,In Store,Credit Card,350.02,3,0.118,2.29,928.44,178.31,0.192,4.6,0,0,52.04,5,21,1096
166,2021-12-01,2021,12,West,WA,107791,47,110426.31,Family,Sports,Online,Credit Card,138.4,4,0.166,3.88,465.58,148.48,0.319,4.2,0,7,31.82,5,21,1043
167,2022-03-19,2022,3,Midwest,IL,113082,65,37703.11,Student,Groceries,Mobile App,Debit Card,31.69,5,0.194,6.96,134.67,33.5,0.249,4.0,0,4,19.25,3,19,1123
168,2024-08-20,2024,8,Northeast,MA,119861,31,63814.48,Young Professional,Furniture,Online,Cash,928.1,6,0.021,14.6,5466.26,1030.62,0.189,4.7,0,4,38.36,2,15,1136
169,2025-07-25,2025,7,Northeast,NJ,125598,47,44422.82,Retiree,Electronics,Online,Credit Card,749.58,3,0.115,9.58,1999.71,846.49,0.423,3.8,0,5,117.62,17,30,1143
170,2023-04-16,2023,4,South,GA,104775,47,76717.25,Business,Electronics,Mobile App,Credit Card,154.59,7,0.148,11.34,933.31,284.75,0.305,3.6,0,4,38.61,2,16,1010
171,2025-07-12,2025,7,South,GA,100049,28,41939.48,Business,Beauty,Mobile App,Debit Card,51.61,2,0.007,0.89,103.39,23.31,0.225,3.3,0,7,94.67,11,27,1112
172,2024-06-12,2024,6,Northeast,MA,101023,35,39712.99,Young Professional,Electronics,In Store,Credit Card,150.54,2,,1.15,205.58,90.05,0.438,3.3,0,0,93.01,14,33,1033
173,2024-07-07,2024,7,South,TX,128040,40,60620.69,Young Professional,Clothing,Mobile App,PayPal,44.33,5,0.208,1.95,2130.0,604.9327983536989,0.297,4.1,0,8,21.57,3,20,1075
174,2022-01-19,2022,1,Midwest,MI,103385,43,50682.8,Retiree,Books,Mobile App,Credit Card,36.44,6,0.084,10.64,210.91,51.01,0.242,4.9,0,5,20.78,3,25,1146
175,2021-02-13,2021,2,South,TX,113233,48,27985.16,Student,Beauty,In Store,Debit Card,99.87,3,0.373,2.32,190.18,30.45,0.16,4.0,0,0,77.59,9,21,1127
176,2021-07-07,2021,7,Northeast,CT,103269,18,45616.22,Student,Groceries,In Store,Credit Card,44.98,3,0.013,5.26,138.45,36.51,0.264,3.4,0,0,59.9,7,23,1013
177,2022-09-01,2022,9,South,TX,128807,45,89755.68,Family,Beauty,In Store,Credit Card,9.98,2,0.072,8.02,26.54,10.95,0.412,3.9,0,0,19.74,2,14,1131
178,2023-01-02,2023,1,Midwest,MN,101203,20,40409.3,Student,Beauty,Third Party,Credit Card,89.16,3,0.079,0.15,246.5,66.14,0.268,3.7,0,4,12.56,1,16,1002
179,2023-04-06,2023,4,West,CO,109363,44,59782.32,Business,Beauty,In Store,Credit Card,46.69,1,0.196,3.02,40.56,10.57,0.26,4.3,1,0,60.22,13,26,1075
180,2021-09-13,2021,9,Northeast,PA,123574,56,17317.66,Retiree,Sports,Online,Credit Card,21.1,2,0.184,11.37,45.81,13.65,0.298,4.2,0,2,9.14,2,10,1018
181,2023-05-29,2023,5,Midwest,MN,109097,55,28729.25,Family,Books,Mobile App,Debit Card,23.35,3,0.157,5.31,64.36,30.52,0.474,4.2,0,3,78.82,7,30,1135
182,2022-09-09,2022,9,Northeast,NY,103229,26,56018.26,Young Professional,Books,Third Party,Debit Card,32.05,4,0.072,4.3,123.27,11.98,0.097,4.5,0,7,81.99,7,26,1068
183,2021-01-08,2021,1,West,AZ,101803,47,37515.51,Business,Electronics,Third Party,Credit Card,130.68,4,0.459,0.0,282.79,23.16,0.082,4.1,0,2,62.11,9,17,1078
184,2022-01-16,2022,1,West,CA,119130,54,63685.76,Young Professional,Beauty,Mobile App,Debit Card,108.77,5,0.046,5.04,523.87,82.81,0.158,,0,4,93.67,3,10,1006
185,2022-05-25,2022,5,Midwest,OH,128682,41,54235.95,Young Professional,Sports,Online,Debit Card,159.41,1,0.077,3.12,150.26,12.38,0.082,4.3,0,3,20.62,3,23,1054
186,2025-08-20,2025,8,South,FL,116049,49,21099.37,Young Professional,Furniture,Online,Cash,347.19,6,0.043,10.58,2004.14,766.52,0.382,3.6,0,4,24.29,0,15,1068
187,2024-10-09,2024,10,West,CA,103937,25,49445.95,Young Professional,Books,Mobile App,Credit Card,46.98,4,0.407,2.31,113.75,28.09,0.247,,0,2,129.38,16,28,1019
188,2023-03-05,2023,3,South,FL,115156,26,76966.13,Family,Electronics,Online,Cash,55.22,2,0.133,14.2,109.95,32.49,0.296,,0,4,51.0,7,23,1146
189,2025-04-11,2025,4,South,NC,120455,18,23690.91,Student,Beauty,Online,Credit Card,58.57,2,0.205,6.67,99.8,34.75,0.348,4.4,0,4,31.14,3,20,1013
190,2024-03-25,2024,3,Midwest,OH,105964,31,48420.66,Young Professional,Groceries,In Store,Credit Card,37.1,8,0.043,0.99,285.03,46.55,0.163,4.2,0,0,79.62,17,30,1110
191,2025-07-04,2025,7,Northeast,PA,118485,38,93776.46,Family,Electronics,Online,Credit Card,244.0,4,0.076,16.25,918.07,246.52,0.269,5.0,1,8,51.49,9,20,1082
192,2024-03-30,2024,3,West,AZ,108190,32,53618.04,Business,Clothing,In Store,PayPal,172.31,2,0.241,2.45,264.02,-14.88,-0.056,4.6,0,0,84.41,9,31,1006
193,2021-04-27,2021,4,West,OR,108758,73,28339.7,Student,Clothing,Mobile App,Credit Card,62.88,4,0.26,5.32,191.44,45.29,0.237,4.2,0,5,119.43,15,30,1044
194,2025-01-09,2025,1,South,GA,112087,37,65919.3,Student,Electronics,Third Party,Credit Card,647.66,1,0.407,0.0,384.06,179.51,0.467,4.0,0,7,25.71,4,20,1016
195,2022-11-10,2022,11,Midwest,WI,116183,50,51713.15,Business,Groceries,Mobile App,Debit Card,49.6,2,0.096,10.32,100.0,29.27,0.293,4.2,0,8,15.42,4,13,1134
196,2022-11-24,2022,11,Midwest,MI,113499,40,55108.64,Business,Furniture,Third Party,Debit Card,503.19,4,0.171,2.61,1671.19,462.35,0.277,5.0,0,7,65.25,10,21,1124
197,2023-02-07,2023,2,South,FL,119429,38,41600.63,Retiree,Groceries,Online,Credit Card,20.03,1,0.093,12.9,31.07,4.72,0.152,4.5,0,5,82.28,13,24,1145
198,2022-03-13,2022,3,West,CA,121644,26,58057.05,Student,Books,In Store,Debit Card,11.99,2,0.075,1.27,23.45,6.47,0.276,3.9,0,0,49.77,2,16,1107
199,2021-12-05,2021,12,West,AZ,118569,47,74146.81,Family,Furniture,In Store,Cash,359.09,4,0.027,2.71,1400.29,558.35,0.399,3.6,0,0,25.91,3,18,1038
200,2025-01-30,2025,1,South,TX,129286,41,43795.82,Retiree,Electronics,Online,Gift Card,103.96,4,,13.86,398.93,65.73,0.165,4.6,0,4,38.52,4,21,1095
201,2021-05-22,2021,5,South,NC,104308,60,39139.04,Family,Electronics,In Store,Cash,286.78,6,0.068,3.01,1606.68,690.83,0.43,3.3,0,0,13.99,6,14,1023
202,2021-07-28,2021,7,Northeast,NJ,114405,26,48224.08,Retiree,Furniture, Online ,Debit Card,577.45,4,0.166,8.55,1934.92,240.78,0.124,2.9,1,3,55.72,5,22,1142
203,2021-06-03,2021,6,Northeast,PA,126690,47,102839.07,Retiree,Sports,Third Party,Credit Card,72.58,2,0.105,1.04,130.96,31.9,0.244,4.1,0,3,38.03,3,16,1094
204,2022-04-06,2022,4,West,CA,100680,18,43272.0,Family,Books,Mobile App,Debit Card,5.0,7,0.243,,36.28,7.58,0.209,3.5,0,4,32.96,6,20,1138
205,2023-06-07,2023,6,South,FL,110577,26,65981.51,Young Professional,Furniture,In Store,Credit Card,721.14,4,0.07,2.28,2684.92,782.77,0.292,3.2,0,0,49.73,6,17,1031
206,2021-03-25,2021,3,Northeast,NY,102516,28,55992.74,Student,Sports,Online,Debit Card,37.02,3,0.052,17.84,123.12,31.9,0.259,4.5,0,4,8.46,4,20,1092
207,2023-10-15,2023,10,Northeast,NJ,127507,47,69840.28,Family,Books,In Store,Credit Card,32.07,3,0.117,2.91,87.86,30.34,0.345,4.6,0,0,138.06,17,32,1142
208,2024-06-18,2024,6,South,FL,111895,40,43371.86,Family,Groceries,Online,Debit Card,51.32,4,0.283,10.49,157.68,41.22,0.261,3.5,0,5,42.76,6,20,1003
209,2021-11-30,2021,11,Northeast,PA,104960,40,46816.9,Business,Clothing,In Store,Credit Card,57.12,2,0.086,2.55,106.97,45.39,0.424,5.0,0,0,15.78,3,15,1007
210,2022-09-13,2022,9,Northeast,MA,121355,56,105473.85,Student,Groceries,Online,PayPal,112.77,3,0.024,14.35,344.54,89.92,0.261,4.8,0,3,11.33,3,13,1044
211,2025-11-03,2025,11,South,FL,127528,26,82318.67,Family,Electronics,Third Party,Gift Card,90.21,5,0.142,3.93,390.93,79.52,0.203,3.2,0,3,27.54,2,18,1105
212,2025-08-05,2025,8,South,TX,129634,33,42692.01,Young Professional,Clothing,In Store,Debit Card,156.03,2,0.052,4.56,300.39,74.98,0.25,4.6,0,0,9.2,0,16,1037
213,2022-09-10,2022,9,South,NC,118616,48,68939.69,Business,Beauty,In Store,PayPal,65.11,3,0.135,2.49,171.45,64.27,0.375,4.3,0,0,116.95,8,14,1141
214,2023-06-19,2023,6,Midwest,WI,119673,77,44811.0,Young Professional,Beauty,In Store,Credit Card,9.29,1,0.059,5.69,14.43,5.11,0.354,4.9,0,0,135.66,13,30,1128
215,2023-11-09,2023,11,South,NC,112759,21,36245.35,Retiree,Electronics,Online,Debit Card,109.42,4,0.154,13.06,383.34,105.41,0.275,4.0,0,2,95.21,8,26,1041
216,2024-08-10,2024,8,Midwest,MN,103372,45,21597.24,Young Professional,Clothing,Online,Credit Card,32.06,2,0.154,9.75,64.0,24.58,0.384,3.9,0,10,76.28,8,21,1134
217,2022-02-08,2022,2,Midwest,MI,110362,52,35672.57,Family,Books,Online,Debit Card,19.18,2,0.193,12.25,43.21,17.45,0.404,4.0,0,4,5.02,0,11,1060
218,2022-08-13,2022,8,South,TX,109159,18,38617.14,Young Professional,Books,Mobile App,Credit Card,23.31,5,0.341,11.23,88.04,27.48,0.312,4.1,0,4,52.58,3,10,1008
219,2024-07-25,2024,7,South,NC,110389,45,28781.22,Student,Furniture,In Store,Credit Card,958.81,3,0.115,0.0,2545.64,816.6,0.321,5.0,1,0,20.28,1,14,1017
220,2021-02-06,2021,2,West,WA,111868,35,32972.7,Young Professional,Groceries,Online,Credit Card,54.08,2,0.01,18.87,125.95,11.35,0.09,4.2,0,6,222.72,27,43,1102
221,2021-12-30,2021,12,South,VA,110417,50,51844.73,Retiree,Beauty,In Store,Credit Card,37.01,1,0.129,4.68,36.92,14.06,0.381,4.3,0,0,40.63,6,28,1069
222,2021-09-30,2021,9,South,GA,128345,44,48766.48,Young Professional,Electronics,Third Party,Cash,431.78,6,0.272,3.11,1889.13,544.13,0.288,4.6,0,4,35.69,3,20,1008
223,2022-03-10,2022,3,Northeast,NJ,121781,49,174707.86,Student,Furniture,Online,Debit Card,1531.21,4,0.356,6.56,3950.96,1174.65,0.297,4.9,0,6,27.83,4,16,1023
224,2023-08-27,2023,8,Midwest,MN,124991,32,22495.71,Family,Groceries,Online,Debit Card,15.41,3,0.017,11.5,56.94,15.28,0.268,,0,3,38.41,7,14,1005
225,2023-10-15,2023,10,Midwest,MI,121808,24,51278.03,Student,Beauty,In Store,Cash,103.12,5,0.488,3.41,267.4,46.39,0.173,3.9,0,0,77.1,9,21,1125
226,2025-07-06,2025,7,Midwest,OH,110150,54,67508.9,Family,Electronics,Mobile App,,120.75,5,0.129,11.62,537.49,104.93,0.195,3.4,0,5,24.56,3,19,1001
227,2023-06-03,2023,6,West,CO,107802,30,84410.61,Retiree,Clothing,Online,Cash,6.64,3,0.101,,26.32,3.68,0.14,5.0,0,9,137.27,20,34,1132
228,2021-05-15,2021,5,Midwest,IL,120421,32,50262.96,Family,Electronics,Mobile App,PayPal,133.58,3,0.068,15.5,388.99,123.91,0.319,4.2,0,5,12.28,0,8,1118
229,2022-02-05,2022,2,West,OR,100210,32,58797.86,Young Professional,Electronics,In Store,Credit Card,781.38,5,0.159,1.52,3287.22,525.47,0.16,3.3,0,0,8.1,1,10,1060
230,2023-11-12,2023,11,South,VA,115138,39,22821.57,Family,Electronics,Online,Debit Card,122.42,1,0.062,12.77,127.6,27.25,0.214,3.4,0,7,109.4,17,31,1118
231,2022-10-10,2022,10,South,VA,119996,36,17160.76,Business,Sports,Online,Debit Card,101.64,2,0.25,9.98,162.44,57.13,0.352,3.9,1,3,39.34,5,19,1084
232,2024-05-22,2024,5,South,GA,120048,52,42447.29,Family,Groceries,In Store,Cash,32.5,4,0.355,2.68,86.53,27.4,0.317,4.0,0,0,79.97,11,25,1097
233,2024-12-19,2024,12,South,VA,100140,54,42495.0,Retiree,Electronics,Third Party,PayPal,843.66,5,0.187,0.51,3429.99,1098.3,0.32,4.1,1,7,24.03,1,12,1149
234,2021-12-29,2021,12,South,VA,100739,36,84252.4,Business,Furniture,Online,Credit Card,402.52,6,0.057,1.2,2278.66,318.08,0.14,2.8,0,5,19.89,3,23,1123
235,2021-04-20,2021,4,Northeast,PA,107517,29,47991.54,Young Professional,Electronics,Online,Gift Card,222.25,2,0.043,5.84,431.23,77.51,0.18,3.0,0,7,6.67,2,17,1010
236,2023-07-03,2023,7,South,FL,100427,34,32658.25,Business,Clothing,Online,Debit Card,47.02,6,0.034,11.21,283.74,112.2,0.395,4.8,0,4,85.31,12,21,1042
237,2025-09-27,2025,9,Midwest,IL,115843,43,61556.28,Young Professional,Groceries,Mobile App,Credit Card,14.09,2,0.023,14.43,41.96,17.96,0.428,4.2,0,8,30.1,6,24,1054
238,2023-09-11,2023,9,Northeast,PA,102163,27,27134.96,Student,Groceries,Online,Credit Card,40.19,4,0.401,,108.85,15.69,0.144,4.3,0,5,41.36,4,21,1141
239,2025-08-21,2025,8,South,NC,105664,73,110908.82,Young Professional,Groceries,Online,PayPal,95.22,1,0.066,13.04,101.98,20.65,0.203,2.9,0,2,22.7,1,12,1025
240,2024-10-09,2024,10,Northeast,CT,106853,42,21994.4,Student,Beauty,In Store,Credit Card,108.29,2,0.121,0.63,191.0,29.35,0.154,4.6,0,0,55.36,7,22,1010
241,2022-03-11,2022,3,West,CA,101591,42,95151.0,Family,Groceries,Third Party,PayPal,18.35,3,0.166,5.78,51.69,25.6,0.495,4.4,0,5,73.07,5,21,1138
242,2025-05-04,2025,5,West,CA,106914,22,39967.89,Business,Books,In Store,Cash,80.96,3,0.024,3.37,240.42,135.24,0.563,3.6,0,0,125.19,16,27,1033
243,2024-04-09,2024,4,West,OR,119357,44,45664.49,Family,Books,Mobile App,Debit Card,110.39,3,0.038,,328.51,137.8,0.419,3.8,0,2,68.85,10,27,1025
244,2024-05-23,2024,5,Midwest,WI,112976,42,34868.39,Family,Furniture,Online,Credit Card,559.96,1,0.025,16.91,562.87,198.38,0.352,3.2,0,2,57.15,7,20,1030
245,2023-06-11,2023,6,Northeast,NJ,108167,18,45614.1,Young Professional,Electronics,Online,Debit Card,306.2,1,0.034,18.06,313.85,50.09,0.16,,0,6,37.18,3,24,1124
246,2022-03-21,2022,3,West,WA,110364,30,25509.21,Student,Groceries,Mobile App,PayPal,34.65,5,0.018,0.0,170.13,76.05,0.447,2.4,0,6,39.17,3,25,1102
247,2022-02-21,2022,2,Midwest,WI,117868,24,28800.33,Student,Beauty,Mobile App,Debit Card,70.2,2,0.283,14.66,115.33,22.47,0.195,3.5,0,4,23.67,5,29,1025
248,2021-09-18,2021,9,West,OR,120022,35,94374.61,Young Professional,Books,Online,Credit Card,68.94,1,0.112,12.17,73.39,18.76,0.256,2.9,0,5,45.54,8,22,1078
249,2021-11-21,2021,11,West,CA,125147,45,71504.94,Family,Clothing,Online,Debit Card,62.59,3,0.441,7.36,112.32,27.46,0.245,3.9,1,5,140.28,26,40,1008
250,2023-06-02,2023,6,West,CA,126457,18,86736.82,Young Professional,Electronics,Online,Credit Card,364.6,3,0.105,17.08,996.03,292.35,0.294,4.7,0,8,52.23,7,25,1119
251,2022-12-17,2022,12,Midwest,WI,116026,37,39089.51,Family,Groceries,In Store,Cash,93.21,4,0.11,1.53,333.36,114.9,0.345,4.1,0,0,6.67,2,18,1098
252,2025-08-15,2025,8,Midwest,MN,107389,18,95785.57,Young Professional,Clothing,Online,Debit Card,153.39,5,0.309,6.81,536.77,146.92,0.274,3.3,0,6,39.19,4,20,1062
253,2024-08-19,2024,8,West,WA,113185,32,67778.79,Retiree,Clothing,In Store,Debit Card,95.65,6,0.039,2.94,554.46,-10.6,-0.019,3.3,0,0,55.3,10,22,1125
254,2023-10-04,2023,10,Midwest,WI,126790,25,48225.84,Family,Clothing,Online,Cash,81.62,4,0.094,9.55,305.34,63.45,0.208,5.0,0,3,24.17,4,16,1033
255,2023-07-11,2023,7,Northeast,PA,110752,40,109107.84,Family,Electronics,Online,Credit Card,174.45,2,,15.63,342.9,151.94,0.443,2.8,0,4,60.02,5,26,1123
256,2023-12-26,2023,12,South,FL,118153,38,42341.55,Young Professional,Electronics,Online,PayPal,312.08,7,0.104,3.01,1960.38,590.14,0.301,4.0,0,5,25.03,2,20,1018
257,2024-12-14,2024,12,West,AZ,103193,36,44322.93,Young Professional,Groceries,Mobile App,Credit Card,22.12,3,0.038,11.36,75.2,21.04,0.28,3.4,0,5,29.02,4,26,1112
258,2021-01-17,2021,1,South,FL,116079,33,71332.54,Family,Furniture,Third Party,Debit Card,1537.37,3,0.039,2.67,4434.91,1053.19,0.237,4.0,0,6,13.03,1,21,1087
259,2023-09-10,2023,9,South,VA,123793,71,87592.32,Student,Beauty,In Store,Debit Card,7.89,1,0.319,3.47,8.84,3.13,0.354,4.4,0,0,71.29,20,31,1081
260,2022-08-05,2022,8,Northeast,PA,107458,36,50622.64,Business,Groceries,Online,PayPal,68.53,5,,11.28,251.82,86.82,0.345,4.5,0,4,22.68,1,13,1022
261,2021-03-22,2021,3,South,NC,103521,43,92790.39,Student,Sports,Mobile App,Credit Card,44.56,3,0.22,10.97,115.24,57.06,0.495,5.0,0,9,48.45,2,16,1001
262,2024-02-01,2024,2,West,CA,102564,23,44341.56,Family,Electronics,Online,Credit Card,154.75,4,,12.59,604.35,232.88,0.385,4.4,0,4,67.37,8,19,1109
263,2022-03-28,2022,3,Northeast,PA,105488,51,62779.32,Family,Electronics,In Store,Credit Card,287.8,2,0.078,2.11,532.81,130.99,0.246,4.0,0,0,9.86,0,15,1035
264,2021-12-23,2021,12,South,VA,111683,22,,Business,Electronics,Online,Debit Card,54.32,6,0.038,16.22,329.76,66.85,0.203,3.2,0,8,46.67,7,24,1065
265,2024-06-30,2024,6,West,CO,107650,57,87039.18,Young Professional,Clothing,In Store,Credit Card,5.14,4,0.412,4.49,16.58,5.54,0.334,4.6,0,0,81.95,11,22,1102
266,2023-03-29,2023,3,South,TX,119676,34,23306.66,Student,Electronics,In Store,Debit Card,98.56,2,0.138,1.01,170.93,43.27,0.253,4.1,0,0,75.71,13,26,1083
267,2021-07-23,2021,7,South,GA,122804,46,17375.93,Student,Sports,Online,Debit Card,15.99,3,0.121,10.74,52.91,8.77,0.166,4.4,0,6,38.52,3,22,1143
268,2023-02-15,2023,2,South,NC,106887,18,92067.18,Business,Groceries,Online,Credit Card,38.51,4,0.057,15.93,161.19,44.18,0.274,2.5,0,7,88.22,10,20,1107
269,2025-05-12,2025,5,Midwest,IL,127668,18,,Business,Furniture,In Store,Gift Card,503.33,5,0.011,0.0,2488.97,382.25,0.154,4.9,0,0,29.06,5,15,1104
270,2024-12-26,2024,12,Midwest,WI,113821,39,16744.66,Young Professional,Groceries,Mobile App,PayPal,25.02,5,0.04,4.15,124.25,32.23,0.259,3.7,0,4,65.1,7,19,1072
271,2021-04-07,2021,4,West,WA,120706,49,41591.81,Family,Books,In Store,Credit Card,34.71,6,0.174,2.22,174.24,38.15,0.219,4.9,0,0,23.84,3,25,1036
272,2023-05-23,2023,5,West,AZ,106554,32,38305.5,Family,Clothing,Online,PayPal,66.7,2,0.114,7.47,125.66,26.94,0.214,5.0,0,7,48.17,3,8,1076
273,2024-06-06,2024,6,West,WA,110017,45,28654.55,Retiree,Electronics,Mobile App,Debit Card,366.89,2,0.184,9.39,608.15,219.69,0.361,3.8,0,3,107.18,16,27,1091
274,2021-03-05,2021,3,West,AZ,106767,46,38782.53,Retiree,Furniture,In Store,PayPal,159.45,2,0.216,1.44,251.46,46.42,0.185,4.2,0,0,51.05,8,29,1001
275,2024-12-10,2024,12,South,FL,100430,43,58916.31,Family,Electronics,In Store,Credit Card,501.54,2,0.246,2.02,758.34,79.79,0.105,3.6,0,0,15.41,5,20,1098
276,2021-06-27,2021,6,South,GA,124224,43,66437.36,Young Professional,Groceries,In Store,Cash,52.16,1,0.146,3.34,47.88,6.55,0.137,5.0,0,0,46.38,4,15,1146
277,2024-04-11,2024,4,South,VA,116399,62,47680.64,Retiree,Sports,Mobile App,Debit Card,186.81,2,,,302.4,87.22,0.288,4.1,0,4,23.52,2,13,1132
278,2025-01-18,2025,1,South,GA,104757,53,44237.51,Family,Sports,In Store,PayPal,56.48,6,0.348,2.7,223.65,70.36,0.315,3.9,0,0,32.34,2,12,1042
279,2022-10-08,2022,10,South,TX,110222,53,68804.97,Business,Sports,Online,,43.35,6,0.051,11.38,258.21,99.17,0.384,4.6,0,7,31.21,6,20,1069
280,2024-08-12,2024,8,South,GA,103763,38,64682.27,Student,Books,In Store,PayPal,16.93,4,0.216,2.41,55.5,15.12,0.272,3.6,0,0,75.88,8,25,1057
281,2024-10-06,2024,10,West,OR,112868,18,48489.28,Retiree,Beauty,In Store,Gift Card,69.13,3,0.046,2.84,200.69,43.52,0.217,3.8,1,0,80.45,12,32,1136
282,2023-02-27,2023,2,Midwest,MN,128227,34,58935.74,Business,Electronics,Online,Credit Card,128.3,5,0.047,11.16,622.51,101.48,0.163,5.0,0,8,82.65,13,26,1117
283,2024-06-19,2024,6,Midwest,MI,111667,40,30983.68,Family,Beauty,Mobile App,,84.82,3,0.089,10.31,242.12,104.15,0.43,5.0,0,7,40.05,4,14,1128
284,2025-02-04,2025,2,Northeast,NY,129545,38,56438.48,Family,Groceries,In Store,Credit Card,72.46,4,0.251,3.02,220.11,83.05,0.377,4.3,0,0,69.4,5,14,1003
285,2021-12-04,2021,12,South,GA,104254,29,56309.6,Young Professional,Furniture,In Store,Credit Card,786.12,2,0.008,1.36,1561.02,403.97,0.259,3.6,0,0,30.73,2,20,1079
286,2024-12-15,2024,12,Northeast,PA,112669,49,88858.51,Family,Books,Mobile App,Debit Card,39.53,1,0.034,4.93,43.12,15.41,0.357,5.0,1,5,23.36,3,20,1114
287,2024-08-17,2024,8,Midwest,MI,105919,33,31807.94,Family,Groceries,Online,Cash,5.09,4,0.011,19.04,39.18,8.73,0.223,3.8,0,5,36.09,2,23,1085
288,2024-09-12,2024,9,South,GA,129128,29,55460.11,Young Professional,Clothing,Online,Credit Card,11.69,3,0.084,4.56,36.68,7.83,0.214,3.2,0,5,118.17,14,27,1036
289,2023-01-22,2023,1,Midwest,MN,117370,28,22217.15,Family,Clothing,In Store,Debit Card,145.07,9,0.084,1.21,1197.17,229.13,0.191,4.1,0,0,40.58,9,30,1148
290,2021-05-10,2021,5,South,VA,122972,18,28181.53,Business,Groceries,In Store,,78.35,4,0.083,0.0,287.39,40.8,0.142,4.4,0,0,49.97,7,25,1044
291,2021-07-21,2021,7,Northeast,NY,108397,18,35392.49,Young Professional,Groceries,In Store,Credit Card,61.85,4,0.234,,192.48,58.86,0.306,4.8,0,0,58.44,7,18,1120
292,2022-02-22,2022,2,Northeast,NY,125312,40,34338.97,Family,Beauty,In Store,Cash,59.08,1,0.189,4.6,52.51,7.84,0.149,4.4,0,0,117.09,10,25,1123
293,2021-05-05,2021,5,West,CA,108961,47,48480.21,Young Professional,Electronics,Online,Debit Card,192.13,4,0.106,7.66,694.72,100.07,0.144,3.2,0,2,31.85,6,22,1079
294,2021-12-05,2021,12,Midwest,MI,118451,60,54720.98,Student,Furniture,Online,PayPal,284.21,2,0.231,13.15,450.26,139.01,0.309,3.4,0,3,28.04,4,15,1120
